DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,AL,2020,18.1,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,AL,2021,18.7,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,AT,2000,63.4,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,AT,2001,64.3,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,AT,2002,62.5,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,AT,2003,64.2,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,AT,2004,57.4,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,AT,2005,58.3,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,AT,2006,59.2,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,AT,2007,60.2,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,AT,2008,63.2,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,AT,2009,61.9,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,AT,2010,59.4,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,AT,2011,56.7,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,AT,2012,57.7,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,AT,2013,57.7,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,AT,2014,56.3,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,AT,2015,56.9,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,AT,2016,57.6,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,AT,2017,57.8,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,AT,2018,57.7,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,AT,2019,58.2,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,AT,2020,62.3,b
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BA,2008,0.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BA,2009,0.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BA,2010,0.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BA,2011,0.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BA,2012,0.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BA,2013,0.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BA,2014,0.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BA,2015,0.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BA,2016,0.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BA,2017,0.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BE,2000,49.7,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BE,2001,50.4,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BE,2002,51.5,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BE,2003,52.9,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BE,2004,53.5,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BE,2005,55.6,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BE,2006,56.1,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BE,2007,56.8,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BE,2008,52.7,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BE,2009,53.9,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BE,2010,54.8,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BE,2011,54.4,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BE,2012,53.4,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BE,2013,52.8,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BE,2014,53.8,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BE,2015,53.5,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BE,2016,53.5,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BE,2017,53.9,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BE,2018,54.4,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BE,2019,54.7,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BE,2020,51.4,b
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BE,2021,53.3,p
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BG,2000,15.5,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BG,2001,16.1,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BG,2002,16.3,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BG,2003,16.5,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BG,2004,17.2,be
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BG,2005,18.3,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BG,2006,19.1,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BG,2007,20.6,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BG,2008,19.4,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BG,2009,19.9,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BG,2010,24.5,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BG,2011,26.2,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BG,2012,25.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BG,2013,28.5,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BG,2014,23.1,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BG,2015,29.4,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BG,2016,31.8,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BG,2017,34.6,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BG,2018,31.5,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BG,2019,34.6,s
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,BG,2020,65.5,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CH,2000,45.3,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CH,2001,46.6,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CH,2002,46.7,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CH,2003,47.5,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CH,2004,48.7,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CH,2005,50.6,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CH,2006,50.1,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CH,2007,51.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CH,2008,49.9,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CH,2009,51.3,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CH,2010,50.5,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CH,2011,50.1,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CH,2012,50.0,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CH,2013,51.0,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CH,2014,53.5,be
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CH,2015,52.7,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CH,2016,52.5,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CH,2017,52.5,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CH,2018,52.5,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CH,2019,53.0,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CH,2020,52.8,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CH,2021,53.3,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CY,2000,3.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CY,2001,3.1,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CY,2002,3.2,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CY,2003,3.1,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CY,2004,3.2,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CY,2005,3.7,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CY,2006,4.4,b
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CY,2007,5.2,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CY,2008,7.5,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CY,2009,8.3,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CY,2010,10.9,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CY,2011,11.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CY,2012,12.5,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CY,2013,13.9,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CY,2014,14.8,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CY,2015,16.6,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CY,2016,16.1,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CY,2017,16.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CY,2018,16.7,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CY,2019,16.6,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CY,2020,16.6,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CY,2021,15.3,p
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CZ,2000,0.9,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CZ,2001,0.9,b
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CZ,2002,0.9,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CZ,2003,0.9,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CZ,2004,5.5,be
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CZ,2005,6.2,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CZ,2006,7.4,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CZ,2007,10.1,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CZ,2008,10.4,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CZ,2009,12.4,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CZ,2010,15.8,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CZ,2011,16.9,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CZ,2012,23.2,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CZ,2013,24.2,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CZ,2014,25.4,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CZ,2015,29.7,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CZ,2016,33.6,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CZ,2017,32.1,b
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CZ,2018,32.2,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CZ,2019,33.3,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CZ,2020,40.5,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,CZ,2021,43.3,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DE,2000,52.5,s
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DE,2001,52.3,s
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DE,2002,56.1,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DE,2003,57.8,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DE,2004,56.4,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DE,2005,60.9,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DE,2006,62.1,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DE,2007,63.2,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DE,2008,63.8,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DE,2009,63.1,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DE,2010,62.5,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DE,2011,63.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DE,2012,65.2,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DE,2013,63.8,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DE,2014,65.6,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DE,2015,66.7,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DE,2016,67.1,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DE,2017,67.2,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DE,2018,67.1,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DE,2019,66.7,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DE,2020,70.3,p
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DE,2021,71.1,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DK,2000,37.1,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DK,2001,36.1,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DK,2002,37.6,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DK,2003,40.9,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DK,2004,41.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DK,2005,41.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DK,2006,41.8,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DK,2007,44.2,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DK,2008,47.9,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DK,2009,48.8,e
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DK,2011,42.4,b
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DK,2012,42.5,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DK,2013,43.3,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DK,2014,45.4,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DK,2015,47.4,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DK,2016,48.3,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DK,2017,47.6,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DK,2018,49.9,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DK,2019,51.5,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DK,2020,45.0,p
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,DK,2021,34.3,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EE,2000,2.2,b
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EE,2001,5.1,b
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EE,2002,2.7,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EE,2003,15.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EE,2004,24.8,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EE,2005,22.7,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EE,2006,17.4,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EE,2007,23.1,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EE,2008,20.2,b
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EE,2009,21.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EE,2010,18.0,b
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EE,2011,23.3,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EE,2012,19.1,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EE,2013,17.6,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EE,2014,31.1,b
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EE,2015,28.3,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EE,2016,27.9,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EE,2017,28.2,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EE,2018,28.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EE,2019,30.8,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EE,2020,28.9,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EE,2021,30.3,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EL,2000,8.8,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EL,2001,8.8,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EL,2002,8.8,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EL,2003,8.1,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EL,2004,10.1,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EL,2005,11.8,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EL,2006,12.8,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EL,2007,20.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EL,2008,17.7,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EL,2009,18.9,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EL,2010,17.1,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EL,2011,17.8,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EL,2012,17.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EL,2013,15.8,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EL,2014,15.4,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EL,2015,15.8,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EL,2016,17.2,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EL,2017,18.9,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EL,2018,20.1,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,EL,2019,21.0,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,ES,2000,18.4,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,ES,2001,21.4,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,ES,2002,29.3,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,ES,2003,28.7,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,ES,2004,30.9,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,ES,2005,31.4,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,ES,2006,31.2,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,ES,2007,30.6,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,ES,2008,39.7,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,ES,2009,33.2,
ESTAT:SDG_11_60(1.0),13/01/23 23:00:00,A,PC,ES,2010,29.2,
